Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
8917,Last Grab,,,0.557805,1,0.557805,venture_unknown,Late Stage Venture,,22901120.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,2bc32d155dc4f7e29249f004f18301b4,115 22,last-grab
8918,Soul Machines,,51 - 100,47.5,2,40.0,venture_b,Early Stage Venture,5.0,1376859.0,crunchbase,Auckland,New Zealand,Oceania,,,University of Auckland Inventors Fund;Horizons Ventures;Salesforce Ventures;Lakestar;Temasek Holdings,,Auckland,16a797eda5207dee22535c1559067530,1010,soul-machines
8919,Bergamotte,,11 - 50,7.318261,3,0.0,venture_unknown,Late Stage Venture,2.0,1218736.0,crunchbase,Paris,France,WEM,,,XAnge;360 Capital Partners,,Ile-de-France,7855ad8627c310a9ae09e59822205ddb,75010,bergamotte
8920,Erycamiracles.com,,,1.5,1,1.5,venture_unknown,Late Stage Venture,1.0,,crunchbase,Kuala Lumpur,Malaysia,Asean,,,CDMA Investment,,Kuala Lumpur,a7f9ba20d812fed84778b20b7da6c8ce,,erycamiracles-com
8921,Xeropan,,11 - 50,1.662573,3,0.387702,venture_a,Early Stage Venture,1.0,1233426.0,crunchbase,Debrecen,Hungary,CESA,['Xeropan'],,Hiventures Investment Fund,,Debrecen,b594decf718a26c6ffa102be55c77936,4029,xeropan
8922,HitRecord,,1 - 10,6.4,1,6.4,venture_a,Early Stage Venture,6.0,150521.0,crunchbase,Glendale,United States,US-West,,Greater Los Angeles,Advancit Capital;Crosslink Capital;Javelin Venture Partners,"Lin, Kevin;Chen, Steve;Rogier, David",California,c4bd48249b5bd446216e25d46bc0d48c,91225,hitrecord
8923,Compensation2Go,,1 - 10,1.119507,1,1.119507,venture_unknown,Late Stage Venture,,740240.0,crunchbase,Bochum,Germany,GSA,,,,,Nordrhein-Westfalen,40e08bb483870b39c4d8b26ca6cdd799,44789,compensation2go-gmbh
8924,Merqueo,,101 - 250,16.0,3,14.0,venture_a,Early Stage Venture,2.0,188154.0,crunchbase,Bogotá,Colombia,Latam North,,,Portland Private Equity;Endeavor Catalyst,,Distrito Especial,ec07980f52a10029c888351e55876300,,merqueo
8925,Sempli,,11 - 50,24.0,6,6.5,venture_a,Early Stage Venture,6.0,1732314.0,crunchbase,Medellín,Colombia,Latam North,,,Generación Exponencial;Impulsum Ventures;Inter American Development Bank;XPT Fund;Oikocredit International;BIG Labs,,Antioquia,3930a3547423397d6ec62478394176ee,,sempli
8926,Luxstay,,101 - 250,10.5,4,4.5,venture_a,Early Stage Venture,2.0,130969.0,crunchbase,Ho Chi Minh City,Vietnam,Asean,,,Bon Angels Venture Partners;GS Shop,,NA - Vietnam,9b7bde67b42fae2c565ea7227187e683,,luxstay-inc
8927,Signal Signal,,,0.563703,2,0.527894,venture_unknown,Late Stage Venture,,,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,7e12d2413dc22a0c492ab432c2c9173e,,signal-signal
8928,Vault AI,,11 - 50,1.4,2,1.2,venture_unknown,Late Stage Venture,1.0,19606775.0,crunchbase,Los Angeles,United States,US-West,"['Vault', 'Osiris Technologies', 'Vault Analytics', 'VaultML']",Greater Los Angeles,Azteca,,California,94f7d23a4936524218c921833c4d0aa3,90067,vaultml
8929,PreMinder,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,New York,United States,US-East,,New York,Nex Cubed Digital Health;Nex Cubed,,New York,969521e203c269dc0dffa386695124ad,10002,preminder-inc
8930,SuperCarers,,11 - 50,6.7262309999999985,3,5.410408,venture_a,Early Stage Venture,2.0,784407.0,crunchbase,London,United Kingdom,UK&I,,,Seneca Partners;Mobeus Equity Partners,,England,c3d9af8aef81bc1b989e8ec530f7ea30,N1 6AH,supercarers
8931,Cone & Steiner,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,19484587.0,crunchbase,Seattle,United States,,,,Keiretsu Capital,,Washington,40df56f677ddbe364997fbd7bb94cec3,,cone-steiner
8932,Potamus Trading,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Boston,United States,US-East,,New England,Raptor Ventures,,Massachusetts,c5bae17bac79a7482b831a361dec3911,02210,potamus-trading
8933,Singulato Motors,,251 - 500,1082.404496,4,473.451223,venture_c,Late Stage Venture,,6328618.0,crunchbase,Beijing,China,Greater China,"['智车优行科技有限公司', '奇点汽车', 'Jidian Qiche']",,,,Beijing,c552c14bb9b2db5c2b3713ca9d82a10a,,singulato-motors
8934,17Life,,51 - 100,4.648313,1,4.648313,venture_a,Early Stage Venture,4.0,147412.0,crunchbase,Taipei,Taiwan,Greater China,,,"Taishin Venture Capital;AppWorks;Delta Electronics, Inc.;Chailease Finance",,T'ai-pei,57039cb144977975a039c381b58aa157,10441,17life
8935,Hungry Marketplace,,101 - 250,32.592089,4,20.1,venture_b,Early Stage Venture,10.0,3591039.0,crunchbase,Arlington,United States,US-East,['Hungry Marketplace'],Mid-Atlantic,Evolution VC Partners,"Hart, Kevin;Love, Reggie;Robb, Walter;Suh, Ndamukong;Wagner, Bobby;Kass, Sam;Vetri, Marc;Carter, Shawn ""Jay-Z"";Gurley, Todd",Virginia,6425f193ed337c7da1ee82e56c504477,22209,hungry-marketplace
8936,Intersection,,501 - 1000,150.0,1,150.0,venture_unknown,Late Stage Venture,3.0,1083648.0,crunchbase,New York,United States,US-East,"['Titan Outdoor', 'Place Exchange', 'Citybridge', 'LinkNYC', 'Control Group']",New York,NewSpring;ArrowMark Partners;Graham Holdings,,New York,1ca60a651a87aadf3d3cb6b88c63f357,10001,intersection-2
8937,Electric Jukebox,,11 - 50,15.858971,2,14.0,venture_unknown,Late Stage Venture,,,crunchbase,London,United Kingdom,UK&I,,,,,England,1e135afc32b32c3d5fa8f5cb88647c2d,EC1M 5RJ,electric-jukebox
8938,Ubike,,,22.104391,1,22.104391,venture_a,Early Stage Venture,4.0,24030760.0,crunchbase,Changhua,Taiwan,Greater China,,,V-Capital;Huaxi Holding;Black Hole Capital;Zhonglu Capital,,T'ai-wan,72eb59e7a7f10474b97fd5f72e8c3b16,,ubike
8939,Luna Grill,,101 - 250,30.0,2,30.0,venture_unknown,Late Stage Venture,1.0,705951.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),CapitalSpring,,California,de1101443736a2cce1fe1743ce7ee923,92121,luna-grill
8940,SATLANTIS,,11 - 50,4.7196620000000005,5,0.0,venture_unknown,Late Stage Venture,1.0,23261285.0,crunchbase,Bilbao,Spain,Mediterranean,,,Fitalent,,Pais Vasco,9ef8aeefcee8fd69ae15154c9f25c231,FL 32601,satlantis
8941,Beijing Ewaybot Technology LLC,,,0.0,1,0.0,venture_b,Early Stage Venture,,4306473.0,crunchbase,Haidian,China,Greater China,"['一维弦科技', '一维弦']",,,,Beijing,74e75a071afe4d15545645e901ee1379,100086,beijing-ewaybot-technology-llc
8942,Zinsbaustein,,11 - 50,0.0,3,0.0,venture_unknown,Late Stage Venture,1.0,1586164.0,crunchbase,Berlin,Germany,GSA,,,Sontowski & Partner Group,,Berlin,47022f6d6dff07d505fecdeb846799bb,10178,zinsbaustein
8943,GBMiners,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,,,crunchbase,New Delhi,India,India,,,,,Delhi,fdff08cf8af27665f69a1bdb2135e2aa,,gbminers
8944,Vinci,,11 - 50,5.244571,1,5.244571,venture_a,Early Stage Venture,1.0,,crunchbase,San Francisco,United States,,,,SkyChee Ventures,,California,db442f3d45f132c0b1f948415f9e41a9,,vinci-2
8945,Hero K12,,101 - 250,150.0,1,150.0,venture_unknown,Late Stage Venture,1.0,3552523.0,crunchbase,Miami Lakes,United States,US-Central,"['Hero', 'PlascoTrac']",Florida,BV Investment Partners,,Florida,3df6fc9be01709fc613a654cdbacf6bb,33014,hero-k12
8946,Premier Imaging Ventures,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Columbus,United States,,,,Excellere Partners,,Ohio,9555f722621f5e26918c84b22cac7484,,premier-imaging-ventures
8947,RetireUp,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,888020.0,crunchbase,Chicago,United States,,['RetireUp '],,Annexus Ventures,,Illinois,6c8f5b8fa6061ccfa4eb89a3eddd1f9e,,retire-up
8948,Annum Health,,11 - 50,6.400003,3,1.000003,venture_unknown,Late Stage Venture,,,crunchbase,New York,United States,US-East,,New York,,,New York,2f34ae13b677e1655ba9d841b9de6226,10017,annum-health
8949,Resonant Therapeutics,,,1.949982,2,1.39023,venture_unknown,Late Stage Venture,,31880035.0,crunchbase,Santa Barbara,United States,US-West,,Greater Los Angeles,,,California,8bcc63fa192e7a42a892c5ae967da294,93108,resonant-therapeutics
8950,Hot WiFi,,11 - 50,0.704737,3,0.664737,venture_a,Early Stage Venture,,180190.0,crunchbase,Moscow,Russian Federation,CESA,,,,,Moscow City,3f0c0f1747ecd005094b400f14a2c47b,,hot-wifi
8951,PortfolioQuest,,11 - 50,0.75,2,0.0,venture_unknown,Late Stage Venture,1.0,14973341.0,crunchbase,Singapore,Singapore,Asean,,,Wavemaker Partners,,Central Region,5913d2ae2c8c041a1832a84fcac1b457,068898,portfolioquest
8952,EZParking,,11 - 50,13.27016,1,13.27016,venture_unknown,Late Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,,,ZJAMP Holding Group,,Shanghai,43ecff4864ce2a247b3313ff393826ff,,ezparking
8953,Nimai Digital Company,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,14343628.0,crunchbase,Bologna,Italy,Mediterranean,,,Key Capital,,Emilia-Romagna,77e20352fb0425dbc9aa40f38b8fcbb1,,nimai-digital-company
8954,Bitcoin.com.au,,1 - 10,2.96631,2,2.15131,venture_unknown,Late Stage Venture,1.0,957307.0,crunchbase,Richmond,Australia,Oceania,,,Kucoin,,Victoria,6dc56d1073218c2266c9449311ac7438,,bitcoin-com-au
8955,Seven Seas Technologies Group,,101 - 250,3.0,2,3.0,venture_unknown,Late Stage Venture,1.0,6747817.0,crunchbase,Nairobi,Kenya,Africa,,,Toyota Tsusho,,Nairobi Area,62c6b5ab533520f00dff33bde4b78c51,14462,seven-seas-technologies-group
8956,Cape Analytics,,51 - 100,31.0,4,0.0,venture_unknown,Late Stage Venture,1.0,5820848.0,crunchbase,Mountain View,United States,US-West,,Northern California,Brewer Lane Ventures,,California,61a2d564dc802a9d928a3af4d168a6d0,94041,cape-analytics
8957,WanderJaunt,,51 - 100,26.0,3,15.0,venture_b,Early Stage Venture,4.0,1552282.0,crunchbase,San Francisco,United States,,,,Tribe Capital;Founders Fund;Global Founders Capital;Khosla Ventures,,California,3fe1f92a396959d0148c9d73ad9af3fb,,wanderjaunt
8958,Ballston Spa National Bank,,51 - 100,7.0,1,7.0,venture_unknown,Late Stage Venture,,2122339.0,crunchbase,Ballston Spa,United States,,,,,,New York,2770b1e09be368d478203646e24c1698,,ballston-spa-nationalbank
8959,SHAKN Dating APP,,,2.9141220000000003,3,1.63199,venture_a,Early Stage Venture,,3024302.0,crunchbase,Madrid,Spain,Mediterranean,,,,,Madrid,b0c61ecbad4c13df055912d0c44cdb9d,28010,instanttakeoff
8960,Klever Logic,,11 - 50,3.0,1,3.0,venture_unknown,Late Stage Venture,2.0,,crunchbase,Austin,United States,,,,,"Sharplin, Dan;Goodner, Sam",Texas,3e9590ed19c407209ad3388d478a10af,TX 78701,klever-logic
8961,FioulReduc,,11 - 50,3.37,1,3.37,venture_b,Early Stage Venture,4.0,95004.0,crunchbase,Paris,France,WEM,,,Day One Entrepreneurs & Partners;Network Finances;Generis Capital Partners,"Roussel, Thierry",Ile-de-France,5ecbbec253b7a1956ba500e6673d31f7,75009,fioulreduc
8962,Trouva,,51 - 100,35.780494,4,21.980494,venture_unknown,Late Stage Venture,5.0,,crunchbase,London,United Kingdom,UK&I,['StreetHub '],,Octopus Ventures;Business Growth Fund;C4 Ventures;Downing Ventures;LocalGlobe,,England,b996aeefcd8238a0ff175a4224549fed,,wearetrouva
8963,Nightingale Security,,11 - 50,8.6,2,5.6,venture_a,Early Stage Venture,2.0,3647712.0,crunchbase,San Francisco,United States,,"['Nightingale Intelligent Systems', 'NIS']",,Seraphim Capital,"Sacks, David",California,9057bf7c13105d0685b77ec144162822,,nightingale-security
8964,Suburban Diagnostics,,501 - 1000,20.60691,3,0.0,venture_unknown,Late Stage Venture,1.0,454127.0,crunchbase,Mumbai,India,India,,,Sequoia Capital India,,Maharashtra,3730380c01a3390484e489ab2d8726cc,400053,sumit-roy
8965,Poppy & Jacks,,,2.791253,1,2.791253,venture_unknown,Late Stage Venture,1.0,,crunchbase,Poulton Le Fylde,United Kingdom,UK&I,,,Foresight Group,,Blackpool,ee24b3cef42eb3d0b373491aac00a124,FY6 7SR,poppy-jacks
8966,Blockchain HELIX AG,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,9249450.0,crunchbase,Frankfurt,Germany,GSA,,,FinLab,,Hessen,1c1b76a7b49fff9d8b5cf4802c752900,60329,blockchain-helix-ag
8967,WaterSuite,,,3.0,1,3.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Rockland,United States,US-East,,New England,32 Laight Street Partners,,Massachusetts,7c56aea41840a19aa0e4bd8ea00c59f1,02370,watersuite
8968,Utegration,,251 - 500,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,4525474.0,crunchbase,Houston,United States,,,,"Riordan, Lewis & Haden Equity Partners",,Texas,f94cc15ad3729eef67d343b2943c7c33,TX 77042,utegration
8969,Flipdish,,11 - 50,8.559899,4,5.46085,venture_a,Early Stage Venture,2.0,1608707.0,crunchbase,Sandyford,Ireland,UK&I,,,Global Founders Capital;Elkstone,,Dublin,dcebef2abaa90fc18a389a6145e2794a,18,flipdish
8970,Sympa,,101 - 250,4.846883,1,4.846883,venture_unknown,Late Stage Venture,1.0,2034697.0,crunchbase,Vantaa,Finland,Nordics,,,Alfvén & Didrikson,,Southern Finland,c1d2891dca00e95573f93521bc1edb0e,01530,sympa
8971,TechBuddy,,,2.919337,3,2.364054,venture_unknown,Late Stage Venture,1.0,17324711.0,crunchbase,Stockholm,Sweden,Nordics,,,Inbox Capital,,Stockholms Lan,3ff987d659a0f6c644ff3a1e93612d91,114 56,tech-buddy
8972,Bookatreat,,,1.368015,2,1.1479700000000002,venture_unknown,Late Stage Venture,,26504047.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,f2aafcd6514d15231759571d6cb2f0d1,114 20,bookatreat
8973,Inkbay,,1 - 10,0.67187,2,0.451808,venture_unknown,Late Stage Venture,1.0,4471330.0,crunchbase,Stockholm,Sweden,Nordics,['Inkbay Tattoo'],,,"Jacobson, Tommy",Stockholms Lan,bf92bc91be117e9c59a408f58ada2945,,inkbay
8974,Souqmama.com,,1 - 10,0.40839,1,0.40839,venture_a,Early Stage Venture,1.0,21418034.0,crunchbase,Dubai,United Arab Emirates,MENA,"['Souqmama', 'Souq mama', 'Souqmama.ae']",,,"Kukovyakin, Konstantin",Dubai,beeb48d75679d6e5e03303a0228b441d,,souqmama-com
8975,Ad Lightning,,1 - 10,4.0,4,2.0,venture_unknown,Late Stage Venture,6.0,10098609.0,crunchbase,Seattle,United States,,,,SeaChange;Pioneer Square Labs;Sinclair Digital Ventures;Curious Capital;Alliance of Angels;Flying Fish Partners,,Washington,68ceaf956ff68e4abfd4141380f1d2fb,,adlightning
8976,ElasticRun,,,57.097166,5,40.0,venture_c,Late Stage Venture,3.0,2844580.0,crunchbase,Pune,India,India,,,Prosus Ventures;Kalaari Capital;Avataar Venture Partners,,Maharashtra,8e7ce8b7603b7eb6b023dbadd2e07ce0,,elasticrun
8977,Amogha Polymers,,,3.0,1,3.0,venture_a,Early Stage Venture,1.0,10367663.0,crunchbase,Coimbatore,India,India,,,Sequoia Capital,,Tamil Nadu,4f0703b08f794c921917493ef9e4d3e2,641004,amogha-polymers
8978,Autonomous Tractor Corporation,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5250086.0,crunchbase,Fargo,United States,US-Central,,Heartland,VilCap Investments,,North Dakota,e26a177b272a158a71953060e4fc895f,58103,autonomous-tractor-corporation
8979,Fortesan,,,16.724272,1,16.724272,venture_unknown,Late Stage Venture,1.0,,crunchbase,Fossano,Italy,Mediterranean,,,Andera Partners,,Piemonte,1850310360a690dba87ea6f6d79fa39f,12045,fortesan
8980,Embrace,,11 - 50,7.65,7,7.5,venture_a,Early Stage Venture,4.0,4435015.0,crunchbase,Culver City,United States,,"['Embrace Mobile, Embrace.io']",,Greycroft;Pritzker Group Venture Capital;AV8 Ventures;Y Combinator,,California,6d0355368d2ce45799cc3efca72cb580,,embrace-io
8981,Atland,,101 - 250,3.341501,1,3.341501,venture_unknown,Late Stage Venture,1.0,3904039.0,crunchbase,Paris,France,WEM,,,Andera Partners,,Ile-de-France,a3a709f1c4076409f40d8187e69072a5,75008,atland
8982,Ipside,,1 - 10,3.341501,1,3.341501,venture_unknown,Late Stage Venture,1.0,,crunchbase,New York,United States,US-East,,New York,Andera Partners,,New York,28cdf3bb823f433615f258660ab93c2b,10111,ipside
8983,MS Vacances,,,13.464235999999998,1,13.464235999999998,venture_unknown,Late Stage Venture,1.0,471440.0,crunchbase,Brunelles,France,WEM,,,Andera Partners,,Centre,0f3d1eb43873ecb69f8c9d8140a31061,85560,ms-vacances
8984,UNIM Histology,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,,885755.0,crunchbase,Moscow,Russian Federation,CESA,,,,,Moscow City,2ebed7cdff8ae3951cd9c4ecc68bef13,125000,unim-histology
8985,Inno-Gene,,,0.44794,1,0.44794,venture_unknown,Late Stage Venture,1.0,,crunchbase,Poznan,Poland,CESA,,,Venture Inc S.A.,,Wielkopolskie,a800fc8410190bcad699afdad7da45b1,,inno-gene
8986,AllGoVision,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,2858591.0,crunchbase,Bangalore,India,India,,,,"Srinivasan, K.;Amarapur, Ashwin",Karnataka,bb7bffc8bb0644b7eeadb5a2f5ed8cc0,560038,allgovision
8987,Insurmi,,11 - 50,1.0,1,1.0,venture_unknown,Late Stage Venture,2.0,16003000.0,crunchbase,Phoenix,United States,US-West,,Mountain Desert,Global Insurance Accelerator;Coplex,,Arizona,c9c0be013ba1afe7b84c86cd47df2f9d,85004,insurmi
8988,RYSTA,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,13620654.0,crunchbase,Berlin,Germany,GSA,,,Wayra,,Berlin,bb22ca383c57db7396f31421d8f80cbe,10115,rysta-gmbh
8989,Wakefit,,,8.986092,1,29.031990000000004,venture_unknown,Late Stage Venture,1.0,67718.0,crunchbase,Bangalore,India,India,,,Sequoia Capital,,Karnataka,fe407b43213b71b4bff501ab20513c10,560068,wakefit
8990,Sustainably,,1 - 10,0.168024,1,0.168024,venture_unknown,Late Stage Venture,1.0,12320461.0,crunchbase,Edinburgh,United Kingdom,UK&I,,,Tech Nation Fintech,,"Edinburgh, City of",4ce790e69ed59442a43db1886e055ed8,,sustainably
8991,Bykea,,101 - 250,5.7,1,5.7,venture_a,Early Stage Venture,2.0,218189.0,crunchbase,Karachi,Pakistan,MENA,,,Sarmayacar;Middle East Venture Partners (MEVP),,Sindh,01305f7166f241a75c7f435f539fa78f,75350,bykea
8992,APRINOIA Therapeutics,,11 - 50,17.53,4,11.1,venture_b,Early Stage Venture,4.0,,crunchbase,Taipei,Taiwan,Greater China,,,KTB Network;DCI Partners;TaiAn Technologies;ShangPharma,,T'ai-pei,c1249c9ff4d343b8f96f848328864f2a,,aprinoia-therapeutics
8993,Sviper,,1 - 10,2.843546,2,2.843546,venture_a,Early Stage Venture,2.0,1858678.0,crunchbase,Hamburg,Germany,GSA,,,Modern Times Group (MTG);Global Founders Capital,,Hamburg,7e2b1de08a414373cae6a2c623df9567,20357,sviper
8994,CareRev,,11 - 50,1.288,1,1.288,venture_unknown,Late Stage Venture,4.0,5377950.0,crunchbase,Los Angeles,United States,,,,Y Combinator;FundersClub,"Mahaffey, Kevin;Beryl, Louis",California,3eb53f1c39b9de8c80282480eb1068b9,CA 90066,care-revolutions
8995,Workmate,,51 - 100,10.55,4,5.2,venture_a,Early Stage Venture,3.0,1945774.0,crunchbase,Singapore,Singapore,Asean,['Helpster'],,Beacon Venture Capital;Atlas Ventures;Gobi Partners,,Central Region,c88b61df3b280132375d5c4fe10a24a7,,helpster
8996,Transmit.Live,,,0.0,3,0.0,venture_unknown,Late Stage Venture,1.0,19964478.0,crunchbase,New York,United States,US-East,,New York,"JDS Sports, LLC",,New York,573f127068e820412fda617db8a9f6e9,10016,transmit-live
8997,FIRST,,101 - 250,12.0,1,12.0,venture_unknown,Late Stage Venture,1.0,59276.0,crunchbase,Manchester,United States,US-East,,New England,Rockwell Automation,,New Hampshire,e00e14a688b9800919cca2a5606bd2a1,03101,first-3
8998,TELANTO,,11 - 50,0.0,2,6.442199,venture_a,Early Stage Venture,,4754923.0,crunchbase,Barcelona,Spain,Mediterranean,['Academic Business Network or Academic Business Cloud'],,,,Catalonia,e5fc6401da85ae909ca4596dbdd7c9eb,08022,telanto
8999,Timber,,1 - 10,2.27864,2,2.27864,venture_unknown,Late Stage Venture,,627028.0,crunchbase,New York,United States,,,,,,New York,0f9eea606165b2572b58f1e5aecbfc83,,timber
9000,Libify,,11 - 50,6.954111,2,6.954111,venture_b,Early Stage Venture,4.0,1536351.0,crunchbase,Munich,Germany,GSA,,,coparion;Yabeo Capital;Heliad Equity Partners;Bayern Kapital,,Bayern,fb77b131282f1196a94e7ccd3fe8839b,80686,libify
9001,UroMems,,1 - 10,15.015015,2,12.870013,venture_a,Early Stage Venture,5.0,,crunchbase,Grenoble,France,WEM,,,CEA Investissement;Bpifrance;btov Partners;CITA Investissement;Wellington Partners,,Rhone-Alpes,4527b5c2d7869c14782425e0f8290dab,38040,uromems
9002,Heart and Stroke SIB,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,,,,,,TELUS Ventures,,,a853e320360358b59f076b6662dfef62,,heart-and-stroke-sib
9003,Splash Wines,,,0.509135,4,0.0,venture_a,Early Stage Venture,1.0,577609.0,crunchbase,Eagle,United States,,,,SeedInvest,,Idaho,b2fa1382b1cc09e502a2d646d87c3297,83616-5148,splash-wines
9004,Tiani Spirit GmbH,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,11030806.0,crunchbase,Bisamberg,Austria,GSA,,,Heliad Equity Partners,,Niederosterreich,65e0eb9cfcbf5dd50d9d0876109deba6,2102,tiani-spirit-gmbh
9005,InvenSor GmbH,,11 - 50,0.921391,3,0.0,venture_d,Late Stage Venture,1.0,,crunchbase,Berlin,Germany,GSA,,,bmp Ventures,,Berlin,a5163976a15ab5ad8e7abeec76097a02,13355,invensor-gmbh
9006,my better life GmbH,,,7.48,2,7.48,venture_a,Early Stage Venture,1.0,,crunchbase,Berlin,Germany,GSA,,,German Media Pool,,Berlin,1c8d54443f6c22f782b9eadf5c99eeb5,13465,my-better-life-gmbh-2
9007,Viberent,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,1691618.0,crunchbase,Brisbane,Australia,Oceania,,,RCL Accelerator,,Queensland,3cd29e3400e65d4aa99dcc2d2b4b9757,4006,viberent
9008,C2RO,,11 - 50,3.42756,3,1.718263,venture_a,Early Stage Venture,5.0,6990756.0,crunchbase,Montréal,Canada,Canada,,,GCI Capital;Fonds Innovexport;TandemLaunch;Ministère de l'Économie et de l'Innovation;Harbor Street Ventures,,Quebec,b0b0a266a8e189db89b470627b80a307,H2T 2S6,c2ro
9009,Unearth,,11 - 50,11.3,3,7.0,venture_a,Early Stage Venture,2.0,3098027.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,Madrona Venture Group;Vulcan Capital,,Washington,8fbda56125be348698974ece0216f93f,98121,unearth
9010,Electric (Electric AI),,101 - 250,51.75,5,14.5,venture_b,Early Stage Venture,1.0,1319852.0,crunchbase,New York,United States,US-East,['Electric AI'],New York,01 Advisors,,New York,5ec415f6be8480ed446f2fdfe28bccde,10013,electric
9011,&pizza,,251 - 500,57.3,5,0.0,venture_unknown,Late Stage Venture,1.0,431531.0,crunchbase,Washington,United States,US-East,,Mid-Atlantic,RSE Ventures,,District of Columbia,e098354a5d4e93650298c8649e2b4861,20003,pizza-4
9012,Hail Merry Snacks,,11 - 50,6.787239,3,0.787239,venture_unknown,Late Stage Venture,,2473514.0,crunchbase,Dallas,United States,US-West,,Southwest,,,Texas,70cb1b4d7d0f6745a2f6b3406dfe444f,75220,hail-merry-snacks
9013,GramCover,,1 - 10,0.017565,1,0.017565,venture_a,Early Stage Venture,1.0,8929859.0,crunchbase,Noida,India,India,,,Omnivore,,Uttar Pradesh,77dd429679389714f2743e76e0ea8844,201301,gramcover
9014,VClusive,,,6.268631,1,6.268631,venture_unknown,Late Stage Venture,1.0,,crunchbase,Bangalore,India,India,,,Hunch Ventures,,Karnataka,a7da61173ea42dcfe9e6fa1aa4e1b87d,560 025,vclusive
9015,Sweetguest,,51 - 100,11.522371,4,8.947595,venture_b,Early Stage Venture,1.0,2459027.0,crunchbase,Milan,Italy,Mediterranean,,,Indaco Venture Partners,,Lombardia,3e7a37315feb2755a2de4761cba4c9aa,20144,sweetguest
9016,Glycomine,,1 - 10,45.0,2,33.0,venture_b,Early Stage Venture,5.0,17108661.0,crunchbase,San Francisco,United States,US-West,,Northern California,Asahi Kasei;Mission Bay Capital;Chiesi Ventures;Novo Holdings;Sanderling Ventures,,California,eb20ba44614c0969f5ef433dccddc8ad,94107,glycomine
9017,Med Imaging Healthcare,,11 - 50,3.734409,1,3.734409,venture_unknown,Late Stage Venture,1.0,,crunchbase,Knowsley,United Kingdom,UK&I,,,Foresight Group,,Knowsley,83455b745a5ff5e08e84ab95a75d6936,,med-imaging-healthcare
9018,K Health,,101 - 250,97.345,6,48.0,venture_c,Late Stage Venture,9.0,283037.0,crunchbase,New York,United States,US-East,['Kang Health'],New York,Anthem;BoxGroup;Lerer Hippeau;BlackPine;14W;Mangrove Capital Partners;Comcast Ventures;Primary Ventures;Max Ventures,,New York,929af8f8261d83dc28008edc4d4fb77e,10001,kang-health
9019,PlacePass,,11 - 50,14.0,2,12.0,venture_a,Early Stage Venture,2.0,335161.0,crunchbase,Boston,United States,US-East,,New England,Wilson Sonsini Goodrich & Rosati;Marriott International,,Massachusetts,fe9435b854cafdbceebe0c881eee11d4,02139,placepass
9020,store.me,,1 - 10,5.805852,3,5.805852,venture_a,Early Stage Venture,1.0,17544763.0,crunchbase,Vienna,Austria,GSA,,,SIGNA Innovations,,Wien,132088c3edbd56a933254ba6b61bd7b4,1060,store-me
9021,Flo Health,,101 - 250,25.5,4,7.5,venture_a,Early Stage Venture,5.0,,crunchbase,San Francisco,United States,,['OWHealth'],,Haxus;SDVentures;Elysium Venture Capital;Founders Fund;Flint Capital,,California,3a5bd343282e6d5038ae9e7551e5d147,,owhealth
9022,"RxFunction, Inc.",,1 - 10,9.01,4,7.5,venture_a,Early Stage Venture,2.0,12471738.0,crunchbase,Minneapolis,United States,,['Walkasins'],,Cedar Point Capital;EDINA,,Minnesota,e77404b0f2134dc7c2320f6a03152be6,,rxfunction-inc
